tx_id,exp_date,dept_id,vendor_name,amount,description,month,anomaly_score,anomaly_status
8138,2020-03-04,2,Vendor_85,12884.66,Standard operational expense,3,1,Normal
8139,2023-02-21,3,Vendor_59,8026.34,Standard operational expense,2,1,Normal
8140,2020-11-27,1,Vendor_75,10395.03,Standard operational expense,11,1,Normal
8141,2023-11-18,6,Vendor_48,12051.08,Standard operational expense,11,1,Normal
8142,2023-12-01,6,Vendor_29,28424.76,Emergency Year-end Fund Utilization,12,1,Normal
8143,2021-06-04,5,Vendor_34,4165.78,Standard operational expense,6,1,Normal
8144,2018-04-23,5,Vendor_19,12736.22,Standard operational expense,4,1,Normal
8145,2020-02-15,7,Vendor_25,1020.86,Standard operational expense,2,1,Normal
8146,2022-04-23,7,Vendor_39,13117.11,Standard operational expense,4,1,Normal
8147,2024-04-21,2,Vendor_20,7426.47,Standard operational expense,4,1,Normal
8148,2018-07-28,3,Vendor_42,7592.84,Standard operational expense,7,1,Normal
8149,2022-03-10,4,Vendor_9,11793.16,Standard operational expense,3,1,Normal
8150,2021-12-13,3,Vendor_7,1272.73,Standard operational expense,12,1,Normal
8151,2020-11-14,8,Vendor_94,11256.28,Standard operational expense,11,1,Normal
8152,2018-08-09,1,Vendor_52,2065.37,Standard operational expense,8,1,Normal
8153,2018-12-09,1,Vendor_65,8904.66,Standard operational expense,12,1,Normal
8154,2020-06-10,8,Vendor_67,1615.6,Standard operational expense,6,1,Normal
8155,2023-06-23,2,Vendor_67,5113.07,Standard operational expense,6,1,Normal
8156,2023-01-30,8,Vendor_13,4052.82,Standard operational expense,1,1,Normal
8157,2021-09-06,8,Vendor_75,7785.01,Standard operational expense,9,1,Normal
8158,2024-11-09,4,Vendor_94,8441.52,Standard operational expense,11,1,Normal
8159,2019-10-26,5,Vendor_91,793.45,Standard operational expense,10,1,Normal
8160,2021-04-04,2,Vendor_12,12140.77,Standard operational expense,4,1,Normal
8161,2023-11-13,6,Vendor_10,20039.7,Emergency Year-end Fund Utilization,11,1,Normal
8162,2021-10-09,6,Vendor_51,54007.740000000005,Emergency Year-end Fund Utilization,10,1,Normal
8163,2019-08-08,3,Vendor_68,3241.74,Standard operational expense,8,1,Normal
8164,2019-06-01,3,Vendor_29,12336.87,Standard operational expense,6,1,Normal
8165,2022-10-13,6,Vendor_43,11747.0,Standard operational expense,10,1,Normal
8166,2022-03-08,5,Vendor_91,2475.45,Standard operational expense,3,1,Normal
8167,2019-05-06,2,Vendor_37,377.02,Standard operational expense,5,1,Normal
8168,2022-01-29,2,Vendor_22,5311.12,Standard operational expense,1,1,Normal
8169,2018-05-31,7,Vendor_12,11013.51,Standard operational expense,5,1,Normal
8170,2023-09-02,7,Vendor_52,814.81,Standard operational expense,9,1,Normal
8171,2024-04-05,2,Vendor_46,11650.65,Standard operational expense,4,1,Normal
8172,2019-06-25,1,Vendor_16,13694.06,Standard operational expense,6,1,Normal
8173,2024-12-04,3,Vendor_11,287.76,Standard operational expense,12,1,Normal
8174,2019-03-13,5,Vendor_19,6474.79,Standard operational expense,3,1,Normal
8175,2021-03-29,2,Vendor_55,1681.09,Standard operational expense,3,1,Normal
8176,2024-11-12,1,Vendor_21,9126.73,Standard operational expense,11,1,Normal
8177,2019-09-21,2,Vendor_81,11443.52,Standard operational expense,9,1,Normal
8178,2023-05-01,2,Vendor_65,1562.05,Standard operational expense,5,1,Normal
8179,2020-10-30,7,Vendor_37,14962.83,Standard operational expense,10,1,Normal
8180,2020-12-28,1,Vendor_77,13256.34,Standard operational expense,12,1,Normal
8181,2019-11-21,6,Vendor_65,5884.56,Emergency Year-end Fund Utilization,11,1,Normal
8182,2024-12-19,4,Vendor_49,14587.87,Standard operational expense,12,1,Normal
8183,2022-06-20,3,Vendor_89,6675.01,Standard operational expense,6,1,Normal
8184,2019-10-12,6,Vendor_27,57405.9,Emergency Year-end Fund Utilization,10,1,Normal
8185,2018-04-06,3,Vendor_75,12871.03,Standard operational expense,4,1,Normal
8186,2018-08-28,8,Vendor_64,12478.7,Standard operational expense,8,1,Normal
8187,2021-02-16,8,Vendor_95,1313.47,Standard operational expense,2,1,Normal
8188,2020-01-31,3,Vendor_95,822.83,Standard operational expense,1,1,Normal
8189,2021-03-01,5,Vendor_49,9766.02,Standard operational expense,3,1,Normal
8190,2020-10-26,1,Vendor_32,4320.48,Standard operational expense,10,1,Normal
8191,2024-07-13,7,Vendor_27,5374.21,Standard operational expense,7,1,Normal
8192,2020-01-07,2,Vendor_59,8016.53,Standard operational expense,1,1,Normal
8193,2020-07-12,8,Vendor_31,11908.8,Standard operational expense,7,1,Normal
8194,2022-05-30,2,Vendor_40,13050.55,Standard operational expense,5,1,Normal
8195,2019-08-03,3,Vendor_76,9209.41,Standard operational expense,8,1,Normal
8196,2018-08-15,3,Vendor_80,1197.55,Standard operational expense,8,1,Normal
8197,2018-01-24,3,Vendor_93,9354.93,Standard operational expense,1,1,Normal
8198,2020-05-02,8,Vendor_31,1591.17,Standard operational expense,5,1,Normal
8199,2022-08-06,7,Vendor_50,13808.47,Standard operational expense,8,1,Normal
8200,2023-03-31,5,Vendor_32,3027.12,Standard operational expense,3,1,Normal
8201,2022-10-04,6,Vendor_91,77584.08,Emergency Year-end Fund Utilization,10,-1,Anomaly
8202,2020-10-26,1,Vendor_22,10293.39,Standard operational expense,10,1,Normal
8203,2021-09-09,7,Vendor_18,7642.42,Standard operational expense,9,1,Normal
8204,2019-08-08,7,Vendor_68,2596.69,Standard operational expense,8,1,Normal
8205,2020-03-26,2,Vendor_6,11033.6,Standard operational expense,3,1,Normal
8206,2023-07-31,3,Vendor_47,14278.9,Standard operational expense,7,1,Normal
8207,2021-02-23,1,Vendor_78,7877.9,Standard operational expense,2,1,Normal
8208,2019-11-26,8,Vendor_22,6217.68,Standard operational expense,11,1,Normal
8209,2020-01-18,2,Vendor_89,5295.96,Standard operational expense,1,1,Normal
8210,2018-10-14,8,Vendor_68,2705.64,Standard operational expense,10,1,Normal
8211,2023-11-24,8,Vendor_76,13528.13,Standard operational expense,11,1,Normal
8212,2023-03-30,2,Vendor_44,9852.27,Standard operational expense,3,1,Normal
8213,2018-02-04,4,Vendor_1,9821.45,Standard operational expense,2,1,Normal
8214,2020-03-21,8,Vendor_63,13739.86,Standard operational expense,3,1,Normal
8215,2020-11-22,7,Vendor_66,13641.89,Standard operational expense,11,1,Normal
8216,2023-09-09,2,Vendor_39,8932.9,Standard operational expense,9,1,Normal
8217,2018-06-22,8,Vendor_30,12781.88,Standard operational expense,6,1,Normal
8218,2019-11-23,7,Vendor_5,464.84,Standard operational expense,11,1,Normal
8219,2018-08-02,8,Vendor_11,8713.44,Standard operational expense,8,1,Normal
8220,2020-03-10,5,Vendor_64,1136.46,Standard operational expense,3,1,Normal
8221,2021-12-18,4,Vendor_42,1026.06,Standard operational expense,12,1,Normal
8222,2020-01-31,7,Vendor_1,5073.91,Standard operational expense,1,1,Normal
8223,2023-11-27,8,Vendor_64,4576.72,Standard operational expense,11,1,Normal
8224,2018-07-25,7,Vendor_78,2515.43,Standard operational expense,7,1,Normal
8225,2019-12-20,6,Vendor_16,27873.42,Emergency Year-end Fund Utilization,12,1,Normal
8226,2023-02-15,7,Vendor_21,7310.22,Standard operational expense,2,1,Normal
8227,2019-10-01,6,Vendor_29,9477.32,Standard operational expense,10,1,Normal
8228,2024-07-08,8,Vendor_91,2426.19,Standard operational expense,7,1,Normal
8229,2023-03-05,5,Vendor_4,8808.1,Standard operational expense,3,1,Normal
8230,2021-11-26,6,Vendor_58,6242.86,Standard operational expense,11,1,Normal
8231,2024-11-27,7,Vendor_56,13062.8,Standard operational expense,11,1,Normal
8232,2022-04-05,5,Vendor_87,5311.95,Standard operational expense,4,1,Normal
8233,2020-06-24,3,Vendor_5,1480.28,Standard operational expense,6,1,Normal
8234,2022-03-05,4,Vendor_9,11273.94,Standard operational expense,3,1,Normal
8235,2019-11-13,1,Vendor_64,11867.0,Standard operational expense,11,1,Normal
8236,2018-11-07,2,Vendor_87,14502.8,Standard operational expense,11,1,Normal
8237,2024-10-13,4,Vendor_44,3690.69,Standard operational expense,10,1,Normal
8238,2022-03-04,5,Vendor_4,14232.06,Standard operational expense,3,1,Normal
8239,2024-12-17,3,Vendor_72,9216.34,Standard operational expense,12,1,Normal
8240,2023-12-24,2,Vendor_69,973.75,Standard operational expense,12,1,Normal
8241,2020-07-05,3,Vendor_85,11898.59,Standard operational expense,7,1,Normal
8242,2023-01-27,8,Vendor_4,852.14,Standard operational expense,1,1,Normal
8243,2018-01-04,5,Vendor_38,6890.22,Standard operational expense,1,1,Normal
8244,2024-09-24,5,Vendor_46,9023.28,Standard operational expense,9,1,Normal
8245,2024-12-24,8,Vendor_19,1083.49,Standard operational expense,12,1,Normal
8246,2020-08-10,3,Vendor_42,4161.32,Standard operational expense,8,1,Normal
8247,2023-09-27,1,Vendor_74,3832.25,Standard operational expense,9,1,Normal
8248,2019-12-29,6,Vendor_7,6779.5,Standard operational expense,12,1,Normal
8249,2020-07-28,7,Vendor_42,12492.64,Standard operational expense,7,1,Normal
8250,2020-04-20,4,Vendor_13,578.4,Standard operational expense,4,1,Normal
8251,2021-10-23,6,Vendor_89,2783.16,Emergency Year-end Fund Utilization,10,1,Normal
8252,2018-08-19,4,Vendor_1,13701.33,Standard operational expense,8,1,Normal
8253,2024-10-17,1,Vendor_53,10736.33,Standard operational expense,10,1,Normal
8254,2023-09-15,7,Vendor_18,10450.61,Standard operational expense,9,1,Normal
8255,2019-09-22,1,Vendor_58,11808.62,Standard operational expense,9,1,Normal
8256,2020-11-19,1,Vendor_91,511.29,Standard operational expense,11,1,Normal
8257,2021-06-05,2,Vendor_53,2299.44,Standard operational expense,6,1,Normal
8258,2020-06-20,7,Vendor_42,10854.15,Standard operational expense,6,1,Normal
8259,2024-10-07,6,Vendor_31,9875.28,Emergency Year-end Fund Utilization,10,1,Normal
8260,2024-01-14,8,Vendor_80,2147.41,Standard operational expense,1,1,Normal
8261,2023-03-09,7,Vendor_47,13746.4,Standard operational expense,3,1,Normal
8262,2023-08-20,8,Vendor_24,2162.02,Standard operational expense,8,1,Normal
8263,2019-05-02,8,Vendor_26,12065.39,Standard operational expense,5,1,Normal
8264,2021-12-26,3,Vendor_89,6211.06,Standard operational expense,12,1,Normal
8265,2022-03-06,3,Vendor_70,12115.37,Standard operational expense,3,1,Normal
8266,2020-03-09,7,Vendor_17,1281.07,Standard operational expense,3,1,Normal
8267,2022-09-09,3,Vendor_88,1816.86,Standard operational expense,9,1,Normal
8268,2023-11-29,8,Vendor_40,4884.97,Standard operational expense,11,1,Normal
8269,2021-02-19,2,Vendor_30,9120.83,Standard operational expense,2,1,Normal
8270,2022-12-22,7,Vendor_50,2858.23,Standard operational expense,12,1,Normal
8271,2024-07-12,8,Vendor_44,6537.46,Standard operational expense,7,1,Normal
8272,2023-07-13,1,Vendor_3,2463.96,Standard operational expense,7,1,Normal
8273,2021-10-05,1,Vendor_38,14694.02,Standard operational expense,10,1,Normal
8274,2020-12-02,7,Vendor_33,8892.62,Standard operational expense,12,1,Normal
8275,2019-10-12,6,Vendor_52,3340.1400000000003,Emergency Year-end Fund Utilization,10,1,Normal
8276,2019-12-03,6,Vendor_21,82042.86,Emergency Year-end Fund Utilization,12,-1,Anomaly
8277,2019-10-14,6,Vendor_14,71509.86,Emergency Year-end Fund Utilization,10,-1,Anomaly
8278,2024-01-25,2,Vendor_82,6803.35,Standard operational expense,1,1,Normal
8279,2020-04-07,1,Vendor_33,6236.56,Standard operational expense,4,1,Normal
8280,2020-12-08,4,Vendor_48,9451.86,Standard operational expense,12,1,Normal
8281,2020-10-16,8,Vendor_70,12957.52,Standard operational expense,10,1,Normal
8282,2024-12-15,6,Vendor_7,56818.26,Emergency Year-end Fund Utilization,12,1,Normal
8283,2022-05-29,1,Vendor_24,10454.33,Standard operational expense,5,1,Normal
8284,2019-12-07,8,Vendor_15,1318.81,Standard operational expense,12,1,Normal
8285,2024-10-20,5,Vendor_89,8544.46,Standard operational expense,10,1,Normal
8286,2020-08-27,3,Vendor_88,5742.28,Standard operational expense,8,1,Normal
8287,2022-03-13,2,Vendor_77,696.62,Standard operational expense,3,1,Normal
8288,2024-07-16,8,Vendor_15,7626.18,Standard operational expense,7,1,Normal
8289,2021-09-07,2,Vendor_81,3539.72,Standard operational expense,9,1,Normal
8290,2022-04-05,2,Vendor_17,12906.04,Standard operational expense,4,1,Normal
8291,2018-04-30,2,Vendor_64,7581.15,Standard operational expense,4,1,Normal
8292,2019-12-19,6,Vendor_37,54008.28,Emergency Year-end Fund Utilization,12,1,Normal
8293,2022-06-02,8,Vendor_96,2801.24,Standard operational expense,6,1,Normal
8294,2022-04-13,8,Vendor_73,9563.57,Standard operational expense,4,1,Normal
8295,2021-02-23,4,Vendor_41,10414.17,Standard operational expense,2,1,Normal
8296,2022-09-06,7,Vendor_82,10050.44,Standard operational expense,9,1,Normal
8297,2019-01-30,4,Vendor_92,11205.3,Standard operational expense,1,1,Normal
8298,2018-07-29,5,Vendor_64,12070.78,Standard operational expense,7,1,Normal
8299,2024-06-12,4,Vendor_2,14694.3,Standard operational expense,6,1,Normal
8300,2023-10-05,8,Vendor_97,7373.36,Standard operational expense,10,1,Normal
8301,2022-11-30,6,Vendor_23,5068.62,Standard operational expense,11,1,Normal
8302,2022-05-10,8,Vendor_8,14130.3,Standard operational expense,5,1,Normal
8303,2021-12-18,6,Vendor_94,73196.81999999999,Emergency Year-end Fund Utilization,12,-1,Anomaly
8304,2021-12-07,7,Vendor_89,11694.87,Standard operational expense,12,1,Normal
8305,2020-12-18,8,Vendor_97,10529.59,Standard operational expense,12,1,Normal
8306,2021-09-03,4,Vendor_23,6985.24,Standard operational expense,9,1,Normal
8307,2019-07-12,2,Vendor_28,9946.18,Standard operational expense,7,1,Normal
8308,2018-01-24,7,Vendor_79,13787.79,Standard operational expense,1,1,Normal
8309,2021-12-27,3,Vendor_7,2548.94,Standard operational expense,12,1,Normal
8310,2018-05-01,8,Vendor_12,12279.79,Standard operational expense,5,1,Normal
8311,2022-12-21,1,Vendor_82,4470.59,Standard operational expense,12,1,Normal
8312,2020-10-25,7,Vendor_89,10013.71,Standard operational expense,10,1,Normal
8313,2021-03-11,4,Vendor_35,10309.17,Standard operational expense,3,1,Normal
8314,2021-10-19,2,Vendor_11,9731.26,Standard operational expense,10,1,Normal
8315,2023-10-24,4,Vendor_70,724.84,Standard operational expense,10,1,Normal
8316,2020-02-15,7,Vendor_96,8985.37,Standard operational expense,2,1,Normal
8317,2020-11-17,7,Vendor_82,4701.4,Standard operational expense,11,1,Normal
8318,2024-10-04,4,Vendor_63,3118.97,Standard operational expense,10,1,Normal
8319,2022-11-17,5,Vendor_78,14749.96,Standard operational expense,11,1,Normal
8320,2023-09-16,3,Vendor_19,4136.73,Standard operational expense,9,1,Normal
8321,2019-01-09,2,Vendor_23,9665.19,Standard operational expense,1,1,Normal
8322,2018-05-20,2,Vendor_21,2928.6,Standard operational expense,5,1,Normal
8323,2021-05-27,5,Vendor_12,1036.65,Standard operational expense,5,1,Normal
8324,2018-02-27,1,Vendor_23,3698.1,Standard operational expense,2,1,Normal
8325,2019-01-13,2,Vendor_52,769.31,Standard operational expense,1,1,Normal
8326,2020-10-10,6,Vendor_11,64316.46,Emergency Year-end Fund Utilization,10,1,Normal
8327,2023-07-05,7,Vendor_48,13510.35,Standard operational expense,7,1,Normal
8328,2020-10-08,7,Vendor_80,1856.45,Standard operational expense,10,1,Normal
8329,2022-10-29,5,Vendor_93,1595.47,Standard operational expense,10,1,Normal
8330,2021-05-27,8,Vendor_63,13195.65,Standard operational expense,5,1,Normal
8331,2019-06-25,2,Vendor_98,6890.41,Standard operational expense,6,1,Normal
8332,2019-09-14,1,Vendor_99,9776.07,Standard operational expense,9,1,Normal
8333,2021-08-13,2,Vendor_59,3609.87,Standard operational expense,8,1,Normal
8334,2021-01-18,3,Vendor_94,8820.29,Standard operational expense,1,1,Normal
8335,2022-07-03,3,Vendor_3,7766.44,Standard operational expense,7,1,Normal
8336,2022-10-23,7,Vendor_49,9288.38,Standard operational expense,10,1,Normal
8337,2021-11-01,8,Vendor_44,13713.13,Standard operational expense,11,1,Normal
8338,2020-10-23,2,Vendor_29,10657.29,Standard operational expense,10,1,Normal
8339,2019-10-26,6,Vendor_45,65963.88,Emergency Year-end Fund Utilization,10,1,Normal
8340,2023-05-01,5,Vendor_19,5827.83,Standard operational expense,5,1,Normal
8341,2021-10-24,6,Vendor_77,5391.72,Emergency Year-end Fund Utilization,10,1,Normal
8342,2022-08-21,5,Vendor_48,12561.51,Standard operational expense,8,1,Normal
8343,2024-12-13,1,Vendor_15,2497.46,Standard operational expense,12,1,Normal
8344,2021-02-25,2,Vendor_14,14566.72,Standard operational expense,2,1,Normal
8345,2018-06-22,1,Vendor_75,10778.41,Standard operational expense,6,1,Normal
8346,2018-01-11,1,Vendor_26,1783.89,Standard operational expense,1,1,Normal
8347,2024-06-28,1,Vendor_86,4732.18,Standard operational expense,6,1,Normal
8348,2024-12-01,6,Vendor_90,50986.26,Emergency Year-end Fund Utilization,12,1,Normal
8349,2024-12-27,1,Vendor_75,4132.66,Standard operational expense,12,1,Normal
8350,2024-10-11,6,Vendor_30,11378.88,Emergency Year-end Fund Utilization,10,1,Normal
8351,2023-01-24,7,Vendor_89,5857.75,Standard operational expense,1,1,Normal
8352,2022-10-07,5,Vendor_44,10547.66,Standard operational expense,10,1,Normal
8353,2024-09-03,2,Vendor_14,5577.48,Standard operational expense,9,1,Normal
8354,2020-06-22,8,Vendor_39,14050.49,Standard operational expense,6,1,Normal
8355,2020-05-02,3,Vendor_10,12652.17,Standard operational expense,5,1,Normal
8356,2020-08-30,2,Vendor_14,7319.61,Standard operational expense,8,1,Normal
8357,2021-09-14,7,Vendor_31,14744.51,Standard operational expense,9,1,Normal
8358,2018-11-03,7,Vendor_38,3974.35,Standard operational expense,11,1,Normal
8359,2023-03-12,7,Vendor_90,11975.62,Standard operational expense,3,1,Normal
8360,2018-05-29,8,Vendor_65,10019.91,Standard operational expense,5,1,Normal
8361,2020-12-21,6,Vendor_32,25922.46,Emergency Year-end Fund Utilization,12,1,Normal
8362,2021-10-06,1,Vendor_8,2230.66,Standard operational expense,10,1,Normal
8363,2019-03-19,1,Vendor_2,12459.6,Standard operational expense,3,1,Normal
8364,2024-10-09,2,Vendor_3,11773.85,Standard operational expense,10,1,Normal
8365,2019-11-17,8,Vendor_33,13223.27,Standard operational expense,11,1,Normal
8366,2018-09-01,8,Vendor_82,8845.48,Standard operational expense,9,1,Normal
8367,2022-05-25,1,Vendor_31,6786.58,Standard operational expense,5,1,Normal
8368,2021-03-18,8,Vendor_1,5828.05,Standard operational expense,3,1,Normal
8369,2023-10-11,6,Vendor_66,1504.98,Emergency Year-end Fund Utilization,10,1,Normal
8370,2024-09-21,3,Vendor_62,7100.67,Standard operational expense,9,1,Normal
